Nombre,Direccion,CCAA,Latitud,Longitud,Telefono,URL,Correo,Facebook,Categoria,Tamaño,Capaciadad,Capacidad,Ocupacion,id_centro
PROTECTORA DE ANIMALES COSTA DE LA LUZ DE LEPE,"C/ MAYOR Nº 74 , Lepe (HUELVA) , Andalucía, España",Andalucía,37.2526791,-7.2014566,+34871634985,http://www.protectoradeanimalescostadelaluzdelepe.com,protecto@baron.es,login/protectoradeanimalescostadelaluzdelepe,mixta,pequeña,,45,41,000083
PROTECTORA DE ANIMALES CUENTA CONMIGO,"C/ ESTRELLA Nº 10 , Chiclana de la Frontera (CADIZ) , Andalucía, España",Andalucía,36.4227251,-6.1409037,+34 807578271,http://www.protectoradeanimalescuentaconmigo.com,prote@olivera-aller.org,login/protectoradeanimalescuentaconmigo,mixta,mediana,,139,243,000084
PROTECTORA DE ANIMALES EL ALBERGUE DE NAVAS DE SAN JUAN,"C/ JAEN, Nº 10 , Navas de San Juan (JAEN) , Andalucía, España",Andalucía,38.1851627,-3.3097157,+34848 12 52 01,http://www.protectoradeanimaleselalberguedenavasdesanjuan.com,protecto@mora-gomez.es,homepage/protectoradeanimaleselalberguedenavasdesanjuan,mixta,mediana,,282,248,000085
PROTECTORA DE ANIMALES EL AMPARO,"PLAZA DE ESPAÑA Nº 1  , Grazalema (CADIZ) , Andalucía, España",Andalucía,36.7581504,-5.3657807,+34 827 36 65 52,http://www.protectoradeanimaleselamparo.com,protect@pallares.es,privacy/protectoradeanimaleselamparo,mixta,grande,,323,168,000086
PROTECTORA DE ANIMALES EL AMPARO DEL SUR,"CALLE OESTE Nº3 , Arahal (SEVILLA) , Andalucía, España",Andalucía,37.2569854,-5.5524587,+34972 004 584,http://www.protectoradeanimaleselamparodelsur.com,protectora@carbo-godoy.es,homepage/protectoradeanimaleselamparodelsur,mixta,grande,,473,583,000087
PROTECTORA DE ANIMALES EL RINCÓN DE PECO,"C/. GIBRALMORA, 5-B , Pizarra (MALAGA) , Andalucía, España",Andalucía,36.7633854,-4.7035691,+34846 758 608,http://www.protectoradeanimaleselrincndepeco.com,prote@colomer.es,privacy/protectoradeanimaleselrincndepeco,canina,mediana,,211,123,000088
PROTECTORA DE ANIMALES ENTENDIENDO MIRADAS,"C/ Pinar de los Pájaros, 51 , Pilas (SEVILLA) , Andalucía, España",Andalucía,37.2959732,-6.2938291,+34 979994982,http://www.protectoradeanimalesentendiendomiradas.com,protec@beltran-romero.es,search/protectoradeanimalesentendiendomiradas,canina,pequeña,,98,113,000089
PROTECTORA DE ANIMALES FRASQUITA MARTIN DE BAILEN,"C) HEROES DE BAILEN 18 , Bailén (JAEN) , Andalucía, España",Andalucía,38.0950093,-3.7748826,+34984 183 833,http://www.protectoradeanimalesfrasquitamartindebailen.com,protect@salgado.es,register/protectoradeanimalesfrasquitamartindebailen,mixta,pequeña,,57,44,000090
PROTECTORA DE ANIMALES HABLA POR ELLOS,"C/ Carabela, 38 , Lebrija (SEVILLA) , Andalucía, España",Andalucía,36.9253104,-6.0753856,+34 882 836 102,http://www.protectoradeanimaleshablaporellos.com,protec@cerdan-barriga.com,category/protectoradeanimaleshablaporellos,mixta,grande,,462,472,000091
PROTECTORA DE ANIMALES HUELLAS COLONAS,"AVDA. DE LA CONSTITUCIÓN, 44 , Fuente Palmera (CORDOBA) , Andalucía, España",Andalucía,37.7064612,-5.093604,+34877 701 099,http://www.protectoradeanimaleshuellascolonas.com,protect@gallardo.es,register/protectoradeanimaleshuellascolonas,mixta,grande,,489,388,000092
PROTECTORA DE ANIMALES KALIDOG GRANADA,"C/ ADAN, Nº 16 , Maracena (GRANADA) , Andalucía, España",Andalucía,37.2029058,-3.633156,+34871 783 896,http://www.protectoradeanimaleskalidoggranada.com,protec@ojeda-duran.com,category/protectoradeanimaleskalidoggranada,canina,pequeña,,67,77,000093
PROTECTORA DE ANIMALES LA JANDA,"COLÓN, 60 , Barbate (CADIZ) , Andalucía, España",Andalucía,36.1919101,-5.9171128,+34885 84 12 65,http://www.protectoradeanimaleslajanda.com,protecto@godoy.com,search/protectoradeanimaleslajanda,canina,mediana,,162,298,000094
PROTECTORA DE ANIMALES MEGACAN,"AVD. JOSELITO EL GALLO Nº 1 , Dos Hermanas (SEVILLA) , Andalucía, España",Andalucía,37.288953,-5.9039658,+34 849149323,http://www.protectoradeanimalesmegacan.com,prote@roman.es,faq/protectoradeanimalesmegacan,mixta,mediana,,240,197,000095
PROTECTORA DE ANIMALES MOTRIL OLVIDADOS,"C/ ISLAS BAHAMAS, Nº 59 , Motril (GRANADA) , Andalucía, España",Andalucía,36.7551026,-3.5196411,+34 901 298 506,http://www.protectoradeanimalesmotrilolvidados.com,protector@prada.com,about/protectoradeanimalesmotrilolvidados,mixta,grande,,479,384,000096
PROTECTORA DE ANIMALES MURGIS,"calle Cervantes 110, 1º 2º , Ejido (El) (ALMERIA) , Andalucía, España",Andalucía,36.7749063,-2.8132443,+34 739966396,http://www.protectoradeanimalesmurgis.com,protecto@padilla.com,homepage/protectoradeanimalesmurgis,mixta,mediana,,106,125,000097
PROTECTORA DE ANIMALES NUEVA OPORTUNIDAD,"C/ CORRAL CHICO Nº 16 , Chipiona (CADIZ) , Andalucía, España",Andalucía,36.7216879,-6.4363728,+34 951 91 70 20,http://www.protectoradeanimalesnuevaoportunidad.com,protect@real.com,category/protectoradeanimalesnuevaoportunidad,felina,grande,,353,583,000098
PROTECTORA DE ANIMALES NUEVA VIDA,"C/ VENEZUELA, 9 , Huércal-Overa (ALMERIA) , Andalucía, España",Andalucía,37.3859473,-1.9418998,+34927442518,http://www.protectoradeanimalesnuevavida.com,protecto@quintana.com,login/protectoradeanimalesnuevavida,mixta,grande,,332,265,000099
PROTECTORA DE ANIMALES PARAJE VALDEINFIERNOS,"C/ ALBENIZ, 2 , Torreperogil (JAEN) , Andalucía, España",Andalucía,38.0362414,-3.2930286,+34693 264 938,http://www.protectoradeanimalesparajevaldeinfiernos.com,protect@palau-zaragoza.es,about/protectoradeanimalesparajevaldeinfiernos,mixta,pequeña,,93,45,000100
PROTECTORA DE ANIMALES PUEBLONUEVO DEL TERRIBLE,"C/ GARIBALDI, 26 , Peñarroya-Pueblonuevo (CORDOBA) , Andalucía, España",Andalucía,38.2990264,-5.2581704,+34876 365 687,http://www.protectoradeanimalespueblonuevodelterrible.com,protector@barral.com,index/protectoradeanimalespueblonuevodelterrible,felina,grande,,304,307,000101
PROTECTORA DE ANIMALES RESCATE ANIMAL BERJA,"Ctra. de Almería 16 , Berja (ALMERIA) , Andalucía, España",Andalucía,36.8378702,-2.9401465,+34 882 63 78 88,http://www.protectoradeanimalesrescateanimalberja.com,protecto@requena.es,category/protectoradeanimalesrescateanimalberja,mixta,pequeña,,49,50,000102
PROTECTORA DE ANIMALES RESCATE ANIMAL GRANADA,"C/ RIO TAJO, Nº 11 (URBANIZACION SAN JAVIER) , Gabias (Las) (GRANADA) , Andalucía, España",Andalucía,37.1457663,-3.6858675,+34 983904799,http://www.protectoradeanimalesrescateanimalgranada.com,protecto@aparicio-larranaga.com,privacy/protectoradeanimalesrescateanimalgranada,mixta,grande,,485,276,000103
PROTECTORA DE ANIMALES SIEMPRE POR ELLOS,"C/ SANTO ROSARIO, (LA GUIJARROSA) , Córdoba (CORDOBA) , Andalucía, España",Andalucía,37.6430627,-4.867808,+34 945 69 09 06,http://www.protectoradeanimalessiempreporellos.com,prote@garay.com,homepage/protectoradeanimalessiempreporellos,mixta,pequeña,,46,59,000104
PROTECTORA DE ANIMALES TORRE DE DON LUCAS,"C/ TOLERANCIA, 25 , Victoria (La) (CORDOBA) , Andalucía, España",Andalucía,37.6811206,-4.8499629,+34 710 68 48 16,http://www.protectoradeanimalestorrededonlucas.com,protecto@rio.net,author/protectoradeanimalestorrededonlucas,felina,pequeña,,95,137,000105
PROTECTORA DE ANIMALES VIDA LA CARLOTA,"AVENIDA CARLOS III, Nº 69 , Carlota (La) (CORDOBA) , Andalucía, España",Andalucía,37.6632325,-4.9450793,+34884 26 39 24,http://www.protectoradeanimalesvidalacarlota.com,protector@portillo-calzada.net,search/protectoradeanimalesvidalacarlota,felina,pequeña,,100,64,000106
PROTECTORA DE ANIMALES Y PLANTAS DE ALCALÁ LA REAL - EL CAMINO,"ANDUJAR, 4 , Alcalá la Real (JAEN) , Andalucía, España",Andalucía,37.4582088,-3.9187011,+34943 51 23 13,http://www.protectoradeanimalesyplantasdealcallarealelcamino.com,protec@tovar.es,search/protectoradeanimalesyplantasdealcallarealelcamino,mixta,pequeña,,35,30,000107
PROTECTORA DE ANIMALES Y PLANTAS DE ALCARACEJOS -LOS PEDROCHES,"C/ RAFAEL AGUIRRE, 37 , Alcaracejos (CORDOBA) , Andalucía, España",Andalucía,38.3884166,-4.9694484,+34715657634,http://www.protectoradeanimalesyplantasdealcaracejoslospedroches.com,protecto@romeu.com,author/protectoradeanimalesyplantasdealcaracejoslospedroches,mixta,pequeña,,33,45,000108
PROTECTORA DE ANIMALES Y PLANTAS DE VILLARGORDO VILLAPELUDITOS,"VIÑA, 29 , Villatorres (JAEN) , Andalucía, España",Andalucía,37.9383219,-3.736776,+34843229413,http://www.protectoradeanimalesyplantasdevillargordovillapeluditos.com,protectora@valenciano.es,search/protectoradeanimalesyplantasdevillargordovillapeluditos,mixta,pequeña,,82,46,000109
PROTECTORA DE ANIMALES Y PLANTAS EL REFUGIO DE KELLY,"C/ POETA PABLO GARCIA BAENA, 26 , Carlota (La) (CORDOBA) , Andalucía, España",Andalucía,37.6713928,-4.9308858,+34945544156,http://www.protectoradeanimalesyplantaselrefugiodekelly.com,protector@losada.es,search/protectoradeanimalesyplantaselrefugiodekelly,mixta,mediana,,232,348,000110
PROTECTORA DE ANIMALES Y PLANTAS LATIDOS CALLEJEROS,"NAVAS DE TOLOSA 14 , Linares (JAEN) , Andalucía, España",Andalucía,38.0954269,-3.6289462,+34 977 354 036,http://www.protectoradeanimalesyplantaslatidoscallejeros.com,protecto@millan.es,login/protectoradeanimalesyplantaslatidoscallejeros,mixta,grande,,381,375,000111
PROTECTORA DE ANIMALES Y PLANTAS MÁLAGA CERO,"Paseo de la Sierra, 54 , Málaga (MALAGA) , Andalucía, España",Andalucía,36.7347467,-4.380641,+34982077330,http://www.protectoradeanimalesyplantasmlagacero.com,protect@ramos-azcona.es,main/protectoradeanimalesyplantasmlagacero,mixta,pequeña,,68,120,000112
PROTECTORA DE ANIMALES Y PLANTAS THE ANIMAL'S HOME,"CÁDIZ, 5 , Linares (JAEN) , Andalucía, España",Andalucía,38.0869064,-3.6221752,+34986 413 042,http://www.protectoradeanimalesyplantastheanimalshome.com,protect@granados-tejero.es,faq/protectoradeanimalesyplantastheanimalshome,mixta,mediana,,143,232,000113
PROTECTORA DE ANIMALES Y PLANTAS VIDAS FELICES,"C/ ADUANA, Nº 19 , Motril (GRANADA) , Andalucía, España",Andalucía,36.7490609,-3.5179343,+34 901214896,http://www.protectoradeanimalesyplantasvidasfelices.com,prote@blanch-ramirez.es,author/protectoradeanimalesyplantasvidasfelices,mixta,pequeña,,33,29,000114
PROTECTORA VOZ ANIMAL DE RONDA,"Montes, 6  , Ronda (MALAGA) , Andalucía, España",Andalucía,36.7433511,-5.1614417,+34742 07 10 20,http://www.protectoravozanimalderonda.com,protec@exposito-arregui.com,home/protectoravozanimalderonda,mixta,pequeña,,62,19,000115
"PROTECTORES DE ANIMALES DE COMPAÑIA ""SANTA MARIA LA MAYOR""","C/ CORO Nº 22 , Baena (CORDOBA) , Andalucía, España",Andalucía,37.6130993,-4.3277967,+34 924069063,http://www.protectoresdeanimalesdecompaiasantamarialamayor.com,protecto@alonso.com,index/protectoresdeanimalesdecompaiasantamarialamayor,mixta,grande,,331,145,000116
REFUGIO DE ANIMALES ESTACIÓN MONACHIL,"C/ AVILA, 4 , Monachil (GRANADA) , Andalucía, España",Andalucía,37.1315801,-3.5618464,+34873264413,http://www.refugiodeanimalesestacinmonachil.com,refugiod@santamaria-izquierdo.org,faq/refugiodeanimalesestacinmonachil,mixta,mediana,,156,43,000117
REFUGIO LIBERTAD ANIMAL,"c/ Coin, 56  , Alozaina (MALAGA) , Andalucía, España",Andalucía,36.7096223,-4.8281951,+34958 46 83 38,http://www.refugiolibertadanimal.com,refug@saez.es,category/refugiolibertadanimal,mixta,mediana,,220,164,000118
REKETEPERRETES PARA EL CUIDADO DE ANIMALES,"C/ Antonio Machado, 26 , Umbrete (SEVILLA) , Andalucía, España",Andalucía,37.3680394,-6.1534121,+34 824 300 053,http://www.reketeperretesparaelcuidadodeanimales.com,reketeper@manzano.es,category/reketeperretesparaelcuidadodeanimales,canina,pequeña,,44,22,000119
RESCATE ANIMAL MEDINA SIDONIA-ARAMS,"C/ HONDURAS Nº 2 , Medina-Sidonia (CADIZ) , Andalucía, España",Andalucía,36.4667907,-5.9408624,+34942380842,http://www.rescateanimalmedinasidoniaarams.com,resca@rios.es,post/rescateanimalmedinasidoniaarams,mixta,grande,,312,141,000120
SOCIEDAD JEREZANA PROTECTORA DE ANIMALES Y PLANTAS,"PLAZA SAN MARCOS N§14 , Jerez de la Frontera (CADIZ) , Andalucía, España",Andalucía,36.6856203,-6.1388985,+34 900748488,http://www.sociedadjerezanaprotectoradeanimalesyplantas.com,sociedad@caparros-manuel.es,homepage/sociedadjerezanaprotectoradeanimalesyplantas,mixta,grande,,455,209,000121
SOCIEDAD PROTECTORA DE ANIMALES DE EL BURGO,"c/ Real, 22  , Burgo (El) (MALAGA) , Andalucía, España",Andalucía,36.7888014,-4.9473688,+34 978435923,http://www.sociedadprotectoradeanimalesdeelburgo.com,sociedad@estevez.com,about/sociedadprotectoradeanimalesdeelburgo,mixta,pequeña,,20,23,000122
SOCIEDAD PROTECTORA DE ANIMALES GRAZZIA,"Avda. de Coria s/n , San Juan de Aznalfarache (SEVILLA) , Andalucía, España",Andalucía,37.35618515,-6.025852346399457,+34 945 27 71 03,http://www.sociedadprotectoradeanimalesgrazzia.com,sociedadpr@varela-botella.net,search/sociedadprotectoradeanimalesgrazzia,mixta,pequeña,,69,41,000123
SOCIEDAD PROTECTORA DE ANIMALES Y PLANTAS OCTOPUS,"C/ Samaría,3 , Guillena (SEVILLA) , Andalucía, España",Andalucía,37.5476946,-6.0541644,+34971859324,http://www.sociedadprotectoradeanimalesyplantasoctopus.com,socieda@abella.net,about/sociedadprotectoradeanimalesyplantasoctopus,mixta,grande,,374,575,000124
SOLIDARIDAD ANIMAL,"C/. GALEÓN DE LOS PLANETAS, Nº. 27 , Malahá (La) (GRANADA) , Andalucía, España",Andalucía,37.1021516,-3.7225503,+34984498474,http://www.solidaridadanimal.com,solidarida@menendez.net,main/solidaridadanimal,mixta,grande,,382,345,000125
SOS ANIMALES GRANADA S.A.G.,"C/ GONZALO GALLAS, 3 , Granada (GRANADA) , Andalucía, España",Andalucía,37.1786925,-3.6102348,+34885790820,http://www.sosanimalesgranadas.a.g..com,sosani@jimenez.es,about/sosanimalesgranadas.a.g.,mixta,pequeña,,73,70,000126
TURRE ABANDON ANIMAL SANCTUARY,"Camino de la Nava 9 , Turre (ALMERIA) , Andalucía, España",Andalucía,37.1493795,-1.8924828,+34882607553,http://www.turreabandonanimalsanctuary.com,turreab@gracia.es,post/turreabandonanimalsanctuary,mixta,grande,,396,142,000127
"UNIDAD DE PROTECCIÓN, RESCATE Y DEFENSA ANIMAL","PLAZA DE ESPAÑA Nº-5 , Moclinejo (MALAGA) , Andalucía, España",Andalucía,36.7710539,-4.2539896,+34888401988,http://www.unidaddeproteccinrescateydefensaanimal.com,unida@lopez.org,index/unidaddeproteccinrescateydefensaanimal,mixta,pequeña,,40,13,000128
UNION PROTECTORA DE ANIMALES EL ARENAL,"C/ Esperanza, 21 , Dos Hermanas (SEVILLA) , Andalucía, España",Andalucía,37.288808,-5.9218068,+34877 190 967,http://www.unionprotectoradeanimaleselarenal.com,unionprote@carretero.org,faq/unionprotectoradeanimaleselarenal,mixta,pequeña,,63,43,000129
VIDANIMALIS,"C/ DOLORES IBARRURI Nº 166 , Cantillana (SEVILLA) , Andalucía, España",Andalucía,37.6157503,-5.8249516,+34922 933 344,http://www.vidanimalis.com,vidanimali@tenorio.es,terms/vidanimalis,mixta,pequeña,,22,19,000130
ALMA PERRUNA PORCUNA,"Calle General Aguilera, nº 15 , Porcuna (JAEN) , Andalucía, España",Andalucía,37.8688913,-4.1842995,+34942 72 48 45,http://www.almaperrunaporcuna.com,almape@guillen.es,privacy/almaperrunaporcuna,canina,grande,,325,366,000131
AMIGOS DE LOS PERROS DE CANILES,"C/ CAPEL, Nº 47 , Caniles (GRANADA) , Andalucía, España",Andalucía,37.4361695,-2.7240492,+34 744073696,http://www.amigosdelosperrosdecaniles.com,amigosdel@valenzuela-belmonte.com,faq/amigosdelosperrosdecaniles,canina,grande,,449,592,000132
ANDALUZA DE PERROS DE RASTRO Y DETECCIÓN,"CL CABO 54 , Palma del Condado (La) (HUELVA) , Andalucía, España",Andalucía,37.3869584,-6.5497156,+34824394046,http://www.andaluzadeperrosderastroydeteccin.com,andaluz@hidalgo-bueno.com,faq/andaluzadeperrosderastroydeteccin,canina,pequeña,,92,89,000133
CIUDADANOS CON PERRO,"Avda. de la Prensa, 15 , Sevilla (SEVILLA) , Andalucía, España",Andalucía,37.3897687,-5.9539987,+34943 32 60 15,http://www.ciudadanosconperro.com,ciudad@molina.com,home/ciudadanosconperro,canina,mediana,,258,145,000134
DE AMIGOS DEL PERRO DE UTILIDAD,"C/ ARANDA DE DUERO, 42 EL PARADOR , Roquetas de Mar (ALMERIA) , Andalucía, España",Andalucía,36.8017812,-2.5994415,+34882 502 546,http://www.deamigosdelperrodeutilidad.com,deamigosde@valenciano.es,search/deamigosdelperrodeutilidad,canina,mediana,,208,158,000135
DEL PERRO DE CAZA Y TRABAJO DE JIMENA DE LA FRONTERA,"CALLE RÍO GUADIARO Nº 28 (LOS ÁNGELES) , Jimena de la Frontera (CADIZ) , Andalucía, España",Andalucía,36.4226577,-5.4312699,+34723106471,http://www.delperrodecazaytrabajodejimenadelafrontera.com,delperr@solera.com,search/delperrodecazaytrabajodejimenadelafrontera,canina,grande,,364,575,000136
EL PERRO SONRISA,"C/ PELAYO, 20 , Málaga (MALAGA) , Andalucía, España",Andalucía,36.7232985,-4.4322745,+34946494702,http://www.elperrosonrisa.com,elperros@muro-hervas.org,homepage/elperrosonrisa,canina,pequeña,,38,23,000137
GUAU QUE PERROS,"C/ CASTELAR Nº 16 , Sanlúcar de Barrameda (CADIZ) , Andalucía, España",Andalucía,36.780106,-6.3539224,+34831 52 50 94,http://www.guauqueperros.com,guauqueper@sainz.es,register/guauqueperros,canina,grande,,420,353,000138
"GUAU, TERAPIAS Y ACTIVIDADES ASISTIDAS CON PERROS","CALLE TRABAJADORES Nº33 , Olivares (SEVILLA) , Andalucía, España",Andalucía,37.4157541,-6.1557628,+34 981772313,http://www.guauterapiasyactividadesasistidasconperros.com,guaut@cuesta.com,privacy/guauterapiasyactividadesasistidasconperros,canina,pequeña,,33,13,000139
LOS PERRITOS ABANDONADOS GRANAINOS,"C/ SAN JUAN DE LETRÁN, Nº 3 , Granada (GRANADA) , Andalucía, España",Andalucía,37.1859892,-3.6077586,+34 846 492 186,http://www.losperritosabandonadosgranainos.com,lospe@araujo.net,search/losperritosabandonadosgranainos,canina,grande,,446,477,000140
MUNDO PERRUNO,"AGUILAR, 70 , Puente Genil (CORDOBA) , Andalucía, España",Andalucía,37.4021733,-4.7550514,+34844215415,http://www.mundoperruno.com,mundoper@olive.com,author/mundoperruno,canina,pequeña,,73,132,000141
NAZARENA AMIGOS DEL PERRO,"C/ RODERICO Nº 5 , Dos Hermanas (SEVILLA) , Andalucía, España",Andalucía,37.2681473,-5.9393567,+34888 190 934,http://www.nazarenaamigosdelperro.com,nazare@manzano.org,privacy/nazarenaamigosdelperro,canina,mediana,,188,216,000142
PARA LA TERAPIA ASISTIDA CON PERROS ATAP,"C/ ROBALO Nº 1 , Barrios (Los) (CADIZ) , Andalucía, España",Andalucía,36.1768868,-5.4401235,+34 828138195,http://www.paralaterapiaasistidaconperrosatap.com,paral@galvez.com,register/paralaterapiaasistidaconperrosatap,canina,pequeña,,76,123,000143
PEKES PERRUNOS DE MERCHE,"C/ SUCESO Nº-19 , Benamocarra (MALAGA) , Andalucía, España",Andalucía,36.7907901,-4.1596334,+34 928 679 025,http://www.pekesperrunosdemerche.com,pekespe@barba-sobrino.es,main/pekesperrunosdemerche,canina,pequeña,,61,76,000144
PERRETES Y GATETES DE CASTILLEJA DE GUZMAN,"Calle Granada, nº 33 , Castilleja de Guzmán (SEVILLA) , Andalucía, España",Andalucía,37.407263,-6.0575966,+34 806 534 480,http://www.perretesygatetesdecastillejadeguzman.com,perre@ferrero.com,privacy/perretesygatetesdecastillejadeguzman,canina,pequeña,,89,63,000145
PERRITOS DEL HIGUERÓN,"C/ BURGOS Nº-3 , Benalmádena (MALAGA) , Andalucía, España",Andalucía,36.5802627,-4.5936658,+34939 913 376,http://www.perritosdelhiguern.com,perrit@reig-infante.es,privacy/perritosdelhiguern,canina,pequeña,,64,55,000146
PERROS DE MÁLAGA,"C/ MOCHINGO 1 2-J , Málaga (MALAGA) , Andalucía, España",Andalucía,36.7228808,-4.4473456,+34949 58 89 52,http://www.perrosdemlaga.com,perrosdem@valdes.com,login/perrosdemlaga,canina,pequeña,,43,20,000147
PERROS DE TERAPIA EN CADIZ,"C/ TORERO RAFAEL ORTEGA Nº 30 , San Fernando (CADIZ) , Andalucía, España",Andalucía,36.4758978,-6.1965742,+34843 196 486,http://www.perrosdeterapiaencadiz.com,perro@gonzalez.com,terms/perrosdeterapiaencadiz,canina,grande,,463,287,000148
PROYECTO PERRO,"C/ Albaída del Aljarafe, 7 , Sanlúcar la Mayor (SEVILLA) , Andalucía, España",Andalucía,37.3827236,-6.1929292,+34 888 553 387,http://www.proyectoperro.com,proyectope@olivares.es,category/proyectoperro,canina,pequeña,,49,57,000149
S.E.R. AMIGOS DEL PERRO,"C/ RAFAEL ALBERTI Nº 16 , Barrios (Los) (CADIZ) , Andalucía, España",Andalucía,36.1891419,-5.4939436,+34 877 94 99 43,http://www.s.e.r.amigosdelperro.com,seramig@perera-garriga.es,search/s.e.r.amigosdelperro,canina,pequeña,,69,37,000150
CES LOCOS POR LOS GATOS,"C/ PINTOR EL GRECO Nº 8 , Arcos de la Frontera (CADIZ) , Andalucía, España",Andalucía,36.7610414,-5.7866528,+34927654397,http://www.ceslocosporlosgatos.com,cesloco@manzano-dominguez.com,author/ceslocosporlosgatos,felina,pequeña,,54,28,000151
CHIPI GATO FELIZ,"C/ CRISANTEMO Nº 45 , Chipiona (CADIZ) , Andalucía, España",Andalucía,36.7337232,-6.4340771,+34 824 464 447,http://www.chipigatofeliz.com,chipigat@leon-criado.org,faq/chipigatofeliz,felina,mediana,,129,175,000152
